food_name, category1, category2,ingredients,contents
캬라멜크림,양념/소스/잼,끓이기,[재료] 생크림 200ml| 설탕 150~200그램| 찬물 20ml,"1. 먼저 생크림은 제일 약한 불에서 가장자리에 기포가 생길듯 말듯 할 정도로 따뜻하게 데워 주세요.
2. 캬라멜시럽을 만들어요. 냄비에 설탕을 붓고 물을 부어 중불에 올려 줍니다. 이때 절대 젓지 마세요. 설탕은 생크림과 동량으로 넣어도 되구요. 그보다 조금 덜 넣어도 되요. 저는 참고로 150그램을 사용 했어요.
3. 시럽이 하얗게 끓기 시작하다 갈색빛이 약간 돌면 약불로 낮춰 전체적으로 옅은 갈색이 되면 불을 바로 꺼주세요. 불을 꺼도 계속 색이 진하게 나면서 끓기 때문에 불조절이 중요해요. 갈색빛이 돌때까지 끓이다 보면 시커멓게 타버리니까 전체적으로 옅은 갈색 또는 그보다 조금더 진한 갈색이 되면 바로 꺼주셔야 해요.
4. 불을 끈 상태의 시럽에 미리 데워둔 생크림을 조금씩 부어주며 주걱으로 잘 섞어 줍니다. 이때 생크림을 조금만 넣어도 부글부글 끓어 넘치니까 조금씩 넣어주며 잘 섞어 주세요.
5. 냄비채로 한김 식힌후 소독한 유리병에 담아주면 완성.
6. 저는 레시피의 두배로 했는데 저정도 나왔어요. 소독한 유리병에 담아 만든날 바로 냉장보관하면 1달정도는 쓸수 있다고 하더라구요. 달콤 쌉싸름하고 진한 캬라멜크림 완성 입니다. 저는 주로 베이킹에 넣으려고 색을 좀 진하게 냈는데요. 캬라멜시럽을 만들때 시럽의 색이 옅을수록 달콤하고 농도가 묽은 크림이 만들어지구요. 시럽의 색이 진할수록 쌉쌀하고 농도가 걸쭉한 크림이 만들어져요. 근데 요 상태로 크래커나 구운빵에 발라 먹어도 맛있어요. 달콤하니 쌉쌀해서. 생크림 처치용으로 킹왕짱. 캬라멜크림. 집에 생크림이 많을때 만들어 보세요."
옥수수식빵,빵,굽기,[재료] 유기농 옥수수가루 105그램| 유기농 강력분 250그램| 물 110ml| 우유| 드라이이스트 5그램| 스위트콘 5큰술 [양념] 설탕 15그램| 버터 20그램| 소금 5그램,"1. 먼저 가루 종류는 체쳐서 준비하고 소금, 설탕, 이스트가 서로 닿지 않게넣고 반죽해 주세요. 이때 물의 양은 분량만큼 다 넣지 마시고 질기를 봐가면서 조금씩 더 넣어 주세요.재료가 다 혼합되어 손에 묻어나지 않을 정도로 반죽이 되면 버터를 넣고20분정도 치대 주세요. 20분 정도는 치대줘야 글루텐이 형성 되거든요.
2. 반죽이 다 되면 한 덩어리로 뭉쳐 볼에 넣고 랩을 씌워 1차 발효 1시간 정도시켜 주세요.이때 반죽이 숨을 쉴수 있도록 랩에 구멍을 작게 몇개 뚫어 주세요.
3. 1차 발효가 끝난 반죽은 가스를 빼고 3등분 또는 4등분으로 분할해서 둥글려 준후 랩을 씌워 10분 정도 휴지시켜 주세요. 밴치타임이라고 하죠?휴지가 끝난 반죽을 밀대로 밀어 긴 타원형을 만든후 물기뺀 스위트콘을 뿌려 사진과 같이성형해 줍니다. 이때 덧가루를 뿌려 가면서 성형 하세요. 반죽이 좀 질거든요.
4. 성형이 끝난 반죽은 식빵팬에 팬닝 합니다. 저는 웰빙식빵틀이라고 그걸 사용 해서 4등분으로 분할 했어요. 일반 식빵틀을 사용 하시면 3등분 하셔도 되요. 이제 젖은면보를 팬에 덮고 2차 발효 40분 정도 해줍니다. 반죽이 식빵틀 높이에서 2센티 정도 모자르게 부풀면 2차 발효는 끝나요. 반죽이 부푸는 크기가 중요하니까 시간에 구애받지 마시고 2배로 부풀때까지 충분히 발효시켜 주세요. 그렇다고 과발효를 하시면 안되구요. 2차 발효가 끝나면 표면에 계란물이나 우유, 물등을 발라 주세요. 저는 그냥 물을 발랐어요. 180도로 예열된 오븐에 20~25분 정도 구워 줍니다. 다 구워지면 재빨리 틀에서 꺼내 식힘망에 식혀 주세요. 틀채도 식히면 식빵이 푹 꺼지거든요."
망고레어치즈케이크,빵,끓이기,[재료] 크림치즈 200g| 오렌지술 1T| 레몬즙 1T| 화이트초코렛 100g| 생크림1/2컵| 망고퓨레1컵| 물엿3T| 설탕1T| 생크림 1컵| 설탕20g| 다이제쿠키 1통| 버터 40g| 망고슬라이스 통조림 5쪽| 피스타치오 조금| 미로와 조금,"1. 제일먼저 다이제 쿠키를 커터기로 갈아주고 녹인버터를 넣고 뭉쳐주고 무스링 바닥에 깔아줍니다. 이때 병으로 콩콩 찧어가며 단단하게 밀착시켜 주세요.
2. 망고퓨레 한컵에 물엿이나 꿀을 넣고 살짝 끓여 줍니다. 저는 망고퓨레를 베이킹 사이트에서 구입 했어요. 망고통조림을 두개를 사셔서 하나는 믹서에 갈아서 퓨레를 만들어도 좋을듯 합니다. 망고를 갈아 체에 걸러주고 두꺼운팬에 설탕과 물엿을 넣고 졸여주면 퓨레가 된답니다.
3. 실온의 크림치즈를 거품기로 부드럽게 풀어주고 오렌지술과 레몬즙을 넣고 섞어 줍니다. 망고퓨레는 식혀서 크림치즈에 1/2정도만 넣고 섞어 줍니다. 남은 망고퓨레는 케이크 위에 부워 주었어요.
4. 다만들어진 크림치즈 망고무스 입니다.
5. 화이트 초코렛을 중탕으로 녹이다가 끓기직전까지 데워준 생크림을 넣고 가나슈를 만들어 줍니다. 초코렛 가나슈가 굳어서 판젤라틴을 대신해서 케이크를 굳게 만드는 역활을 합니다. 한김식혀준 가나슈를 망고 무스에 조금씩 흘려 넣어주면서 고무주걱으로 섞어 줍니다.
6. 다른볼에 생크림을 60%정도 휘핑해서 샹티크림을 만들어 조금씩 망고퓨레에 넣고 가볍게 섞어 줍니다.
7. 무스링에 반죽을 넣고 윗면을 고르게 펴주고 탕탕쳐서 냉장고에 굳혀줍니다. 반죽윗면이 어느정도 굳으면 냉동실에서 꺼내서 남겨둔 망고퓨레를 부워줍니다.
8. 다시 냉동실에 5~6시간 이나 하룻밤정도 얼려 줍니다. 무스틀에서 분리 할때는 냄비에 물을 끓이다가 위에 식힘방을 올려주고 무스틀을 올려서
9. 뜨거운 김을 잠깐 쐬어 주고 아래서 부터 위로 살짝 밀어 올려주면 꺼내기 쉽답니다.
10. 케이크에 무스띠를 둘러주고 물기를빼준 망고슬라이스를 썰어서 케이크위에 올려주고 피스타치오를 올려서 장식하고 미로와를 발라 주었어요. 저처럼 판젤라틴 사용을 꺼려 하시는 분들은 무스케이크 만들때 이방법으로 만들어 보세요. 샤르르 샤르르 색도 향기도 매력적인 망고 레어치즈 케이크를 맛있게 만들어서 드셔보세요."
식빵,빵,굽기,[재료] 우유 80g| 물 80g| 강력분 200g| 박력분 100g| 설탕 30g| 인스턴트 드라이이스트 4g| 소금 4g| 버터 30g| 백련초가루 1T| 온수(백련초가루용) 1T| 코코아가루 1ts| 온수(코코아가루용) 1ts,"1. 백련초가루를 넣고 반죽해서 구웠는데 굽고 나니 이것도 저것도 아닌색이 나오네요. 차라리 적고구마가루로 반죽을 했으면 좋았을텐데...백련초가루는 비추 입니다. 반죽은 제빵기에 따듯한물, 우유, 밀가루, 소금, 설탕, 이스트를 넣고 돌리다 버터를 넣고 반죽했어요.
2. 반죽을 둘로 나눠주고 백련초가루를 온수에 개어 넣고 핑크반죽을 만들고 흰반죽을 조금떼어서 코코아반죽을 만들었어요,이렇게 색있는 반죽을 할땐 반죽을 조물락 거리다 다시 제빵기에 넣어 돌려 주면 편하게 만들 수 있답니다
3. 만든반죽은 볼에 넣고 랩을 씌워주고 구멍을 2~3개정도 뚫어주고 반죽이 두배로 부풀고 핑거테스트해서 자국이 올라오지 않을 정도로 1차 발효를 해줍니다. 1차발효후 가스빼고 둥글리기해서 15분정도 벤치타임을 주고 분할해 줍니다.
4. 흰반죽이 토끼 얼굴이 되는거랍니다. 귀 2, 눈 2, 입 1,얼굴 1로 분할해 줍니다. 귀나 눈부위는 적은양 얼굴이 제일 큰 덩어리 입니다
5. 코코아반죽은 눈고,입,귀가 된답니다. 넓은쪽이 입, 가운데 눈 2개, 맨아래 귀 2개를 밀어서 마르지않게 비닐을 덮어 둡니다
6. 코코아 반죽은 전부 흰반죽에 감싸 줍니다
7. 뭉쳐보면 요런 얼굴모양이 나오지요
8. 아래사진이 먼저 인데 순서가 바뀌었어요
9. 전체적으로 요런 모양으로 성형 하는거라 미리 올려 봤어요
10. 맨아래 눈과 입을 감싸준 반죽을 놓고 그위에 귀반죽, 귀반죽 사이에 핑크반죽, 귀반죽 옆에 핑크반죽을 하나씩 올려주고길게 밀어준 핑크색 반죽으로 말아 주면 된답니다. 핑크반죽은 가느다란 원통형 3개, 전체를 말아줄 반죽 큰거 한장이 필요 합니다. 맨위의 핑그색반죽 분할사진중에 왼쪽 1/3반죽 하나만 원통형으로 만들고 나머진 모두 뭉쳐서 길게 밀어 주었답니다.
11. 틀에 기름을 포도씨유를 발라주고 반죽을 넣고 비닐을 덮어 2차발효를 해줍니다. 뚜껑을 덮으면 얼마나 발효 되었는지 몰라서 자꾸 열어 보게 되어 비닐을 덮어 발효 했어요
12. 220도로 예열한 오븐에 40분간 구워 주었어요
13. 굽고 나서 틀에서 꺼내서 식힘망에 식혀 주어야 이쁘게 잘라집니다
14. 저는 반죽을 250g으로 만들어서 반죽이 좀 부족 했답니다
15. 반죽이 300g이면 틀자국이 나왔을것을~요건 윗면이 안이쁘게 나왔어요
16. 요렇게 한번 실패를 하면 다음엔 요령이 생겨서 더잘하게 되더군요~다음엔 진짜 이쁘고 귀여운 토끼를 만들어 올리고 싶지만 언제가 될지 장담은 못하겠어요"
양념꼬막,밑반찬,기타,[재료] 꼬막 1팩  [양념] 진간장 2T 다진마늘 1T 고춧가루 1T 깨소금 1T 참기름 1T 후춧가루 약간 청고추 1개 홍고추 1개 대파 1/2대,"1. 꼬막은 깨끗히 솔로 껍질을 씻은다음 냄비에 물을넣고 삶아줍니다. ->얼마전 잡지에서 봤는데 꼬막은 해감을 토하게 할 필요가 없다고합니다...
2. 그래두 찜찜하시다면 엷은 소금물에 해감하세요~ 저는 그냥 한번 해 봤어요~
3. 꼬막이 깨끗해서 그런지 이물질이 없내요~^^
4. 양념장재료를 분량에 넣어 고추가루가 곱게 불어나도록 미리 만들어줍니다. 청.홍고추와 대파는 송송 썰어 잘게 다져 넣어 골고루 섞어 줍니다..
5. 집에 파채 칼이 있다면 파채 만들듯이 칼집을 넣어 칼로 잘게 다지심 편해요~
6. 삶아진 꼬막을 깨끗히 씻고 한쪽 껍질을 떼어 낸 다음 다시 한번 끓는 물에 살짝 삶아 낸 다음 체에 바쳐 식혀줍니다.
7. 이렇게 두번 반복을 하면 꼬막 안쪽 껍질이 깨끗해요~꼬막을 접시에담고 맛나게 만들어진 양념장을 티스푼을 이용해 골고루 양념장을 올려 상에 냅니다. 밥에 양념 꼬막올려 맛나게 드세요~^^"
치킨까스카레덮밥,밥/죽/떡,튀김,[재료] 감자 2개| 양파 1개| 당근 1/2개| 닭가슴살(카레용) 1쪽 | 닭가슴살(치킨까스용) 2쪽| 달걀 2개 [양념] 카레 1봉| 물 4컵| 다진마늘 0.5T| 소금 약간| 후춧가루(카레용) 약간 | 밀가루 2T| 빵가루 1컵| 소금 약간| 후춧가루 약간,"1. 키친타올로 물기를 제거한 후 한입크기로 먹기좋게 썰어 다진마늘(0,5), 소금(약간), 후춧가루(약간)을 넣어 버무려놓고, 저는 치킨까스도 만들어서 카레엔 닭가슴살을 1쪽만 넣었는데요. 치킨까스를 만들지 않으실분들은 닭가슴살의 양을 더 늘려주세요. 아니면 닭가슴살 대신 돼지고기나 쇠고기로 준비하셔도 된답니다. 양은 손으로 한줌정도면 되요.
2. 그리고 감자, 양파, 당근은 큼지막하게 깍둑썰기 하고~ 감자는 중간사이즈로 2개~ 양파는 중간사이즈로 1개에요. 감자가 큰사이즈일땐 1개면 되구요. 양파도 큰사이즈일땐 반개면 될거에요.
3. 카레는 물(1컵)에 개어 풀어놓고~ 요즘 카레는 안풀어도 된다곤 하지만 전 미리 이렇게 풀어놓는게 더 편한거 같아요. 물에 안개어놓으면 카레를 조금씩 넣으면서 섞어야 되거든요.
4. 달군팬에 식용유(2T)를 두르고~ 양념한 닭가슴살을 볶다가 모든 야채들을 넣어 3분간 달달 볶아주고~ 이렇게 한번 볶아주게 되면 코팅이 되서 모든 재료들이 익었을때 깨지지 않는답니다.
5. 그리고 카레를 개어 놓은물을 부어준 후 물(3컵)을 더 부어 섞어주고 저는 카레 개어 놓은 그릇에 물(3컵)을 부어서 섞은 후 팬에 부어주었어요.
6. 센불에서 끓으면 불을 낮춰 10분~15분간 끓여 마무리해주세요. 감자가 익을정도면 다 된거랍니다. 늘러붙지 않게 수시로 섞어주셔야해요~
7. 먼저 닭가슴살은 키친타올로 물기를 없앤 후 칼등으로 두드려 부드럽게 만들어 소금 약간, 후춧가루 약간을 뿌려 밑간하고 닭가슴살을 칼등으로 두드려주면 살이 부드러워 진답니다.
8. 밀가루 2T에 골고루 묻혀 탈탈 털고
9. 풀어놓은 달걀 2개에 고루 묻히고
10. 빵가루에 꾹꾹 눌러가며 묻힌 후
11. 180℃ 기름온도에 하나씩 넣고 앞뒤로 노릇하게 튀겨 마무리해주시면 됩니다. 불세기는 너무 쎄면 닭가슴살은 안익고 겉만 타거든요. 그러니 중간불에서 색이 노릇노릇할때까지 튀겨주시면 되요. 잘 튀겨진 치킨까스는 칼로 먹기좋게 썰고
12. 밥위에 카레를 얹어 치킨까스를 올리고 맛있게 드시면 됩니다."
케이크,빵,굽기,[재료] 달걀 190g 설탕 90g 바닐라오일 1g 버터 20g 박력분 50g 전분 42g 포도쨈이나 딸기잼 적당량,"1. 실온에 둔 달걀을 거품기로 가볍게 풀고, 설탕을 2~3번 나누어 넣고 풍부한 거품이 생기도록 고속으로 돌려줍니다
2. 바닐라오일도 넣어주세요. 거품기를 들었을때 리본띠 모양이 3~5초간 유지되면 완성.
3. 체에 친 박력분과 전분을 넣어 거품이 꺼지지 않도록 조심해서 섞어주세요.
4. 중탕으로 녹인 버터에 반죽을 약간 덜어 섞어주고, 다시 본반죽에 넣고 빠르게 섞어줍니다. 자칫하면 버터가 밑에 다 가라앉을수 있으니 골고루 섞어주세요.
5. 데프론시트를 깐 팬에 반죽을 얹어 스크래퍼로 평평하게 정리해준 후 아몬드슬라이스도 골고루 뿌려주세요.
6. 200도로 예열된 오븐에 8~10분간 구우주시면 완성이예요. 다 구워지면 곧바로 틀에서 꺼내 식힘망에서 식혀줍니다
7. 반죽을 두개로 나눠 잘라주고, 윗면에 잼을 골고루 발라주세요."
요거트스콘,빵,굽기,[재료] 박력분 500그램| 소금 4그램| 베이킹 파우더 3.5그램| 베이킹소다 4.5그램| 설탕 30그램| 요거트 400그램| 크랜베리 40그램| 후르츠믹스(말린것) 30그램| 계란물 약간,"1. 먼저 큰볼에 소금, 설탕, 박력분, 베이킹소다, 베이킹 파우더를 체쳐서 골고루 섞어 줍니다. 여기에 건과일(럼에 절인)을 넣고 잘 섞어 줍니다.
2. 건과일을 섞은 가루에 요거트를 부어 끈기가 생기지 않고 날가루가 보이지 않도록 반죽해 줍니다.
3. 반죽이 다되면 밀봉후 냉장고에 30분간 휴지 시켜 줍니다.
4. 휴지가 끝난 반죽을 덧가루를 뿌려가며 두께 2.5 센티 정도의 원하는 모양으로 잘라 줍니다.
5. 팬에 반죽을 팬닝후 계란물을 두세번 골고루 발라 190도로 예열된 오븐에 15~20분간 구워 줍니다.
6. 노릇노릇 요거트 스콘 완성. 노릇노릇 이쁘게 구워졌죠? 레시피엔 럼에 절인 건포도를 넣으라고 되어 있는데 저는 크랜베리와 후르츠믹스를 섞어서 럼에 절인것이 있어서 그것을 넣었는데 새콤달콤하니 훨씬 더 맛있었어요."
야채피클,밑반찬,절임,[재료] 백오이 7개| 연근 중간크기 1뿌리| 적양배추 1컵| 양파 큰 것 1개 [양념] 피클스파이스 2큰술| 물 5컵| 설탕 1.5컵| 식초 2컵| 소금 3큰술,"1. 오이는 굻은 소금을 뿌려 20~30분 정도 잠시 절여두었다가 씻어냅니다.
2. 연근이 물에 잠길 정도로 물을 붓고 식초 2~3큰술을 넣어 살짝 데친 후 찬 물에 헹궈 아린 맛을 빼줍니다.
3. 모든 재료를 한 입 크기로 적당히 썰어둡니다.
4. 냄비에 물 5컵에 소금과 설탕을 넣고 팔팔 끓여 설탕과 소금을 녹인 후 마지막에 식초를 넣습니다.
5. 뜨거운 상태의 소스를 야채에 그대로 부어줍니다(이렇게 뜨거운 상태로 부어주어야 오이가 물러지지 않고 끝까지 아삭아삭합니다)
6. 피클링스파이스 한큰술을 넣어 잘 휘저어줍니다. 피클링스파이스는 고수씨, 겨자씨, 계피, 월계수잎, 후추, 정향, 마늘 등이 들어있는 향신재료입니다.
7. 소스에 야채가 푹 잠기도록 뚜껑을 닫고 냉장실에서 보관한 다음 2~3일 후에 드시면 됩니다."
홍합탕,국/탕,끓이기,[재료] 홍합 3천원어치 다시마(5x5) 2장 무  홍고추 1개 대파 1대 소금 1큰술,"1. 냄비에 물을 넣구 다시마와 무우를 큼직히 썰어 넣고 센불에서 한소끔 끓인 후 중불로 낮추어 진한 다시마육수를 준비합니다. 다시물이 끓는 동안 홍합은 겉면에 붙은 불순물을 제거하고 깨끗이 씻어 건져둡니다.
2. 무우(2센치크기)는 나박썰기로 준비하고 대파와 매운 홍고추는 어슷썰기를 합니다. (어른용으로 칼칼한 맛을 원할때는 홍고추를 넣구 아이들과 같이 먹을때는 고추를 넣지 않는다.) 다시물이 우러나면 무우와 다시마를 건져 낸 후 준비한 홍합을 조심스레 뜨거운 물이 튀지 않게 넣고 소금을 1/2큰술 넣구 센불에서 끓여줍니다.
3. 홍합이 입을 벌리면 썰어둔 무우. 홍고추 . 대파를 넣어 한소끔 끓여서 간을 보고 싱거우면 소금을 좀더 넣어 간을 맞추고 마무리합니다."
